dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,ap,auc,feature_count,features,alpha,n_positive,n_negative,fn,fp,cost_ratio_fn_to_fp,normalized_cost
1year.arff,5,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6856277926728686,0.5432098765432098,0.8653846153846154,0.138801261829653,0.2211055276381909,0.1630837657524091,0.3432137285491419,0.2197203887841327,0.4691903402077293,0.7042972459639126,0.1816298379613566,0.8336103197214308,,,,81.0,2028.0,37.0,272.99999999999994,1.0,0.1469890943575154
1year.arff,5,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7590975490999835,0.6296296296296297,0.9151873767258384,0.2286995515695067,0.3355263157894737,0.2620760534429599,0.4661791590493601,0.3404896104482385,0.581076101765759,0.7724085031777339,0.3324631041393646,0.8881096744344608,,,,81.0,2028.0,30.0,171.99999999999974,1.0,0.0957799905168325
1year.arff,5,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6427327695904521,0.5555555555555556,0.7435897435897436,0.079646017699115,0.1393188854489164,0.0961127723195215,0.2530933633295838,0.129810790752364,0.3771006031877729,0.6495726495726496,0.1274132845960968,0.7379587016339153,,,,81.0,2028.0,36.0,520.0,1.0,0.26363205310573734
1year.arff,5,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7427788092108357,0.5555555555555556,0.9930966469428008,0.7627118644067796,0.6428571428571429,0.7097791798107256,0.587467362924282,0.6393971194274297,0.7065830720339152,0.7743261012491782,0.6751378678960062,0.906731682372708,,,,81.0,2028.0,36.0,14.000000000000071,1.0,0.023707918444760584
1year.arff,5,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.664439445660673,0.5802469135802469,0.7608481262327417,0.0883458646616541,0.1533442088091354,0.1063829787234042,0.2745327102803738,0.1509316173667607,0.4054123864727236,0.6705475199064943,0.1028181425044165,0.712908174446636,15.0,15.0,,81.0,2028.0,34.0,484.9999999999999,1.0,0.24608819345661445
1year.arff,5,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6721096020114075,0.5555555555555556,0.8131163708086785,0.1061320754716981,0.1782178217821782,0.1266178953292065,0.3008021390374331,0.1767802208289243,0.4306303392681616,0.6843359631821171,0.1625997555513144,0.7500060876129253,,,,81.0,2028.0,36.0,379.0,1.0,0.19677572309151256
1year.arff,5,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6429079675845107,0.5308641975308642,0.7785996055226825,0.0873983739837398,0.150087260034904,0.1049292337725719,0.2634803921568627,0.1406205466182713,0.387360618863055,0.6547319015267734,0.138428488542751,0.7383178707965034,33.0,33.0,,81.0,2028.0,38.0,448.99999999999994,1.0,0.23091512565196773
1year.arff,5,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6864264275302996,0.6172839506172839,0.7633136094674556,0.0943396226415094,0.1636661211129296,0.1135847342117219,0.2927400468384075,0.1686217082861304,0.4298997164203934,0.6902987800423698,0.1013217004957891,0.7654686244429834,11.0,11.0,,81.0,2028.0,31.000000000000004,480.0,1.0,0.2422949265054528
1year.arff,5,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.8180459116966223,0.691358024691358,0.967948717948718,0.4628099173553719,0.5544554455445545,0.495575221238938,0.6292134831460674,0.5448326516513914,0.7143967902617574,0.829653371320038,0.6785865936864597,0.91841989918913,16.0,16.0,,81.0,2028.0,25.000000000000004,65.0,1.0,0.04267425320056899
1year.arff,5,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7425943824397221,0.5555555555555556,0.992603550295858,0.75,0.6382978723404256,0.7009345794392523,0.5859375,0.6336311408833799,0.7043360932832208,0.7740795529257067,0.6763756957685452,0.9140855187863736,,16.0,,81.0,2028.0,36.0,14.999999999999964,1.0,0.024182076813655744
1year.arff,5,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.8090553626200465,0.6790123456790124,0.9640039447731756,0.4296875,0.5263157894736842,0.463743676222597,0.6084070796460177,0.5175487188288113,0.6971120232495849,0.8215081452260939,0.6673809909391855,0.9121192198115274,4.0,4.0,,81.0,2028.0,26.0,72.99999999999982,1.0,0.0469416785206258
1year.arff,5,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.79055208920212,0.6296296296296297,0.992603550295858,0.7727272727272727,0.6938775510204082,0.7391304347826086,0.6538461538461539,0.686789266823538,0.7543301971097112,0.8111165899627438,0.7108848102919771,0.8931532617430054,4.0,4.0,0.05,81.0,2028.0,30.0,14.999999999999964,1.0,0.02133712660028448
1year.arff,5,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6458507858910277,0.4938271604938271,0.8446745562130178,0.1126760563380281,0.1834862385321101,0.1332445036642238,0.2945508100147275,0.1738634884817632,0.417020679259444,0.6692508583534225,0.119557210160506,0.7493181873523754,28.0,28.0,,81.0,2028.0,41.0,314.99999999999994,1.0,0.1688003793266951
1year.arff,5,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.59507683861837,0.3703703703703703,0.9561143984220908,0.2521008403361344,0.3,0.2692998204667863,0.3386004514672686,0.2719188977937344,0.458347811264921,0.6632423843962305,0.2905293705250676,0.8691589353982516,,,,81.0,2028.0,51.000000000000014,88.99999999999989,1.0,0.06638217164532949
1year.arff,5,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6789001029564207,0.6419753086419753,0.717948717948718,0.0833333333333333,0.1475177304964539,0.1008925106713232,0.2742616033755274,0.1515415768297907,0.4118267162484228,0.6799620132953466,0.0993875707114613,0.751607129812258,12.0,12.0,,81.0,2028.0,29.000000000000004,572.0,1.0,0.2849691797060218
1year.arff,6,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7349930414527758,0.6296296296296297,0.8579881656804734,0.1504424778761062,0.2428571428571428,0.1774530271398747,0.3846153846153846,0.2551347114523019,0.5165495663564514,0.7438088976550515,0.1287273035342877,0.7966402464265712,24.0,24.0,,81.0,2028.0,30.0,287.9999999999999,1.0,0.15078236130867703
1year.arff,6,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7816931286438008,0.6790123456790124,0.8999013806706114,0.2131782945736434,0.3244837758112094,0.2470799640610961,0.4725085910652921,0.3395293088872613,0.5919930653556177,0.7894568631748119,0.2433888911772795,0.8451402586017971,,,,81.0,2028.0,26.0,203.00000000000003,1.0,0.10858226647700334
1year.arff,6,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7590975490999835,0.6296296296296297,0.9151873767258384,0.2286995515695067,0.3355263157894737,0.2620760534429599,0.4661791590493601,0.3404896104482385,0.581076101765759,0.7724085031777339,0.3269504785203621,0.8917287603185039,,,,81.0,2028.0,30.0,171.99999999999974,1.0,0.0957799905168325
1year.arff,6,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6959866723383874,0.5802469135802469,0.8348126232741617,0.1230366492146596,0.203023758099352,0.1460534493474207,0.3328611898016997,0.2071137974935537,0.4646617881604672,0.7075297684272044,0.1529269775377937,0.8045237051647308,,,,81.0,2028.0,34.0,335.0,1.0,0.17496443812233287
1year.arff,6,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7931927860372046,0.654320987654321,0.9615384615384616,0.4045801526717557,0.5,0.4380165289256198,0.5824175824175825,0.4903535260048749,0.6757026227618487,0.8079297245963912,0.6106595698157887,0.91648403827891,,,,81.0,2028.0,28.0,77.99999999999994,1.0,0.05026078710289234
1year.arff,6,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6831238130884997,0.5802469135802469,0.8042406311637081,0.1058558558558558,0.179047619047619,0.126548196015078,0.3059895833333333,0.1812425468942137,0.4389546647611911,0.6922437723719775,0.1310330150871568,0.7611007621691382,11.0,11.0,,81.0,2028.0,34.0,396.9999999999999,1.0,0.2043622569938359
1year.arff,6,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7231277722854565,0.7160493827160493,0.730276134122288,0.0958677685950413,0.1690962099125364,0.1159536185525789,0.3121636167922497,0.189638536851956,0.4628627445128634,0.7231627584191687,0.180309151598764,0.7837192879927922,,,,81.0,2028.0,23.000000000000004,547.0,1.0,0.2702702702702703
1year.arff,6,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6815000021304413,0.6049382716049383,0.7677514792899408,0.0942307692307692,0.1630615640599001,0.1133734382230448,0.2902843601895735,0.1661729439633169,0.4257591717512479,0.6863448754474395,0.1245791751578127,0.7679645457423235,33.0,33.0,,81.0,2028.0,32.0,471.00000000000006,1.0,0.23850165955429117
1year.arff,6,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.719211005377367,0.7160493827160493,0.7223865877712031,0.0933977455716586,0.1652421652421652,0.1130604288499025,0.3068783068783068,0.1848567854842646,0.4572804998255081,0.7192179852436262,0.1046784916409403,0.767897582000146,16.0,16.0,,81.0,2028.0,23.000000000000004,563.0000000000001,1.0,0.2778568041725937
1year.arff,6,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7743577165200504,0.6172839506172839,0.9714003944773176,0.4629629629629629,0.5291005291005291,0.4873294346978557,0.5787037037037037,0.5132436081721861,0.6751531063063484,0.7943421725473008,0.6074636044609958,0.8912691455426499,5.0,5.0,,81.0,2028.0,31.000000000000004,57.999999999999844,1.0,0.0422000948316737
1year.arff,6,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7743577165200504,0.6172839506172839,0.9714003944773176,0.4629629629629629,0.5291005291005291,0.4873294346978557,0.5787037037037037,0.5132436081721861,0.6751531063063484,0.7943421725473008,0.6074636044609958,0.8912691455426499,,5.0,,81.0,2028.0,31.000000000000004,57.999999999999844,1.0,0.0422000948316737
1year.arff,6,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7778834341685901,0.6296296296296297,0.9610453648915188,0.3923076923076923,0.4834123222748815,0.4242928452579035,0.5616740088105727,0.4719875004496239,0.6585466037817015,0.7953374972605742,0.6015564653790103,0.8824055811235297,5.0,5.0,,81.0,2028.0,30.0,78.99999999999984,1.0,0.051683262209577925
1year.arff,6,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.8430870493380769,0.7283950617283951,0.9758382642998028,0.5462962962962963,0.6243386243386243,0.5750487329434698,0.6828703703703703,0.6139848226942876,0.7585207935071774,0.8521166630140989,0.7097045152256924,0.9396169673947452,4.0,4.0,0.05,81.0,2028.0,22.0,48.999999999999915,1.0,0.03366524419155994
1year.arff,6,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.732877949178538,0.6296296296296297,0.8530571992110454,0.1461318051575931,0.2372093023255814,0.1726472579553148,0.3789004457652303,0.2496162679465998,0.5118138866973176,0.7413434144203375,0.1342591823818529,0.8041767112279933,25.0,25.0,,81.0,2028.0,30.0,297.99999999999994,1.0,0.15552394499762917
1year.arff,6,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7238345764205825,0.5679012345679012,0.9225838264299804,0.2266009852216748,0.323943661971831,0.257558790593505,0.4364326375711575,0.3195897205611717,0.5511762350043291,0.7452425304989407,0.311764588503408,0.8704525531448608,,,,81.0,2028.0,35.0,156.9999999999998,1.0,0.09103840682788042
1year.arff,6,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7146682618011927,0.6172839506172839,0.8274161735700197,0.125,0.2079002079002079,0.148720999405116,0.3453038674033149,0.2179930804777188,0.4810799235189101,0.7223500620936518,0.1162094649541313,0.7833631626366668,24.0,24.0,,81.0,2028.0,31.000000000000004,350.0,1.0,0.1806543385490754
1year.arff,7,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5805992405447317,0.4074074074074074,0.8274161735700197,0.0861618798955613,0.1422413793103448,0.1022938623682579,0.2333804809052334,0.1170572746858775,0.3404477318769512,0.6174117904887135,0.1042866239451597,0.6831519224681618,10.0,10.0,,81.0,2028.0,48.0,350.0,1.0,0.18871503082029398
1year.arff,7,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6106178153672394,0.4074074074074074,0.9151873767258384,0.1609756097560975,0.2307692307692307,0.1831298557158712,0.3119092627599243,0.2092779263639177,0.4273208876799912,0.6612973920666229,0.1873986830365397,0.7584222124820416,,,,81.0,2028.0,48.0,171.99999999999974,1.0,0.1043148411569463
1year.arff,7,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.619957683754847,0.3950617283950617,0.972879684418146,0.367816091954023,0.3809523809523809,0.372960372960373,0.389294403892944,0.3555534970033996,0.5150819717202709,0.6839707064066038,0.3632471610228159,0.8408515352959797,,,,81.0,2028.0,49.0,54.99999999999994,1.0,0.04931247036510192
1year.arff,7,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6457282398192001,0.5679012345679012,0.7342209072978304,0.0786324786324786,0.1381381381381381,0.0950020652622883,0.253025302530253,0.1296846645955352,0.3781488009732127,0.6510610709328658,0.1534836521118916,0.7090273212068083,,,,81.0,2028.0,35.0,538.9999999999999,1.0,0.27216690374585106
1year.arff,7,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7446205646025471,0.5679012345679012,0.9763313609467456,0.4893617021276595,0.5257142857142857,0.5032822757111597,0.5502392344497608,0.5068268122940539,0.6550028828751525,0.7721162977573234,0.5634164999807673,0.8850293422942996,,,,81.0,2028.0,35.0,48.00000000000002,1.0,0.03935514461830253
1year.arff,7,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6259966607117378,0.4691358024691358,0.8353057199211046,0.1021505376344086,0.1677704194260485,0.1210962396430847,0.2729885057471264,0.153500215885461,0.3918179618863989,0.6522207611951202,0.089426113445584,0.7118428421847226,7.0,7.0,,81.0,2028.0,43.0,333.9999999999999,1.0,0.1787577050734945
1year.arff,7,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6311779186982318,0.4814814814814814,0.8274161735700197,0.1002570694087403,0.1659574468085106,0.1191203420891875,0.273492286115007,0.1530566036677987,0.3935970988888642,0.6544488275257506,0.1000523136004005,0.7075815131370686,,,,81.0,2028.0,42.00000000000001,350.0,1.0,0.1858700806069227
1year.arff,7,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.436372011362867,0.1975308641975308,0.9640039447731756,0.1797752808988764,0.188235294117647,0.183066361556064,0.1937046004842615,0.154408754249219,0.3086468848327706,0.5807674044853532,0.1158154727884499,0.7462987313414664,6.0,6.0,,81.0,2028.0,65.0,72.99999999999982,1.0,0.06543385490753904
1year.arff,7,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6036844769979439,0.4814814814814814,0.7569033530571992,0.0733082706766917,0.1272430668841762,0.0882752376641014,0.227803738317757,0.105483236145437,0.3374953712179921,0.6191924172693404,0.0765268583439694,0.6814839165266515,25.0,25.0,,81.0,2028.0,42.00000000000001,492.99999999999994,1.0,0.25367472735893787
1year.arff,7,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.752860794986986,0.5802469135802469,0.9768244575936884,0.5,0.5371428571428571,0.5142231947483589,0.562200956937799,0.5187831629330714,0.664974633630785,0.7785356855869676,0.5755128425817766,0.8932293569045706,5.0,5.0,,81.0,2028.0,34.0,46.9999999999999,1.0,0.03840682788051204
1year.arff,7,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.752860794986986,0.5802469135802469,0.9768244575936884,0.5,0.5371428571428571,0.5142231947483589,0.562200956937799,0.5187831629330714,0.664974633630785,0.7785356855869676,0.5755128425817766,0.8932293569045706,,5.0,,81.0,2028.0,34.0,46.9999999999999,1.0,0.03840682788051204
1year.arff,7,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7889834898660885,0.691358024691358,0.9003944773175543,0.2170542635658914,0.3303834808259587,0.2515723270440251,0.4810996563573883,0.3470591711588706,0.6000394237558734,0.7958762510044561,0.5547139035043765,0.8458677283463608,7.0,7.0,,81.0,2028.0,25.000000000000004,201.99999999999991,1.0,0.10763394973921285
1year.arff,7,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7671386554638248,0.5925925925925926,0.9930966469428008,0.7741935483870968,0.6713286713286714,0.729483282674772,0.6217616580310881,0.6663293816287046,0.7319457598765331,0.7928446197676966,0.6820027008697311,0.911078238001315,4.0,4.0,0.05,81.0,2028.0,33.0,14.000000000000071,1.0,0.022285443338074952
1year.arff,7,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5825357456014613,0.3950617283950617,0.8589743589743589,0.10062893081761,0.1604010025062656,0.1182557280118255,0.249221183800623,0.1364302098132323,0.359075054854074,0.6270180436847104,0.1527801025272129,0.7164450775561887,20.0,20.0,,81.0,2028.0,49.0,286.0000000000001,1.0,0.15884305357989573
1year.arff,7,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7201837412971246,0.5925925925925926,0.8752465483234714,0.1594684385382059,0.2513089005235602,0.1867704280155642,0.384,0.2570340014956681,0.510848827425132,0.7339195704580319,0.2702723938749612,0.8184369445053206,,,,81.0,2028.0,33.0,253.00000000000006,1.0,0.13560929350403036
